"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.1savingsAccount","Answer.2inflation","Answer.3interest","Answer.4mortgage","Answer.5stocks","Answer.FLQuizScore","Answer.accuracy","Answer.age","Answer.comments","Answer.gender","Answer.language","Answer.normalItemScore","Answer.overclaimingScore","Answer.personalFinanceClaimScore","Answer.personalFinanceFirst","Answer.questions","Answer.race","Answer.version","Approve","Reject"
"3UOMW19E6D6QTJIZ26EA4X8ENR7C5R","3ML4SXAKAKMAAS1OKP1CQ90QZ4C9BF","5 minutes to answer a quick survey about finance","Quick research survey on finance, total time ~5 minutes","survey, research, science","$0.45 ","Wed Mar 09 14:58:19 PST 2016",50,"BatchId:2303798;",3600,3600,"Wed Mar 16 15:58:19 PDT 2016",NA,NA,"anon-22","Approved","Wed Mar 09 14:58:46 PST 2016","Wed Mar 09 15:05:19 PST 2016","Wed Mar 09 16:05:19 PST 2016","2016-03-10 00:05:29 UTC",NA,NA,393,"100% (6/6)","100% (4/4)","100% (4/4)","""More+than+102""","""Don't+know""","""Fall""","""Don't+know""","""False""",3,0.263888889,"""22""","""thank+you+so+much!""","""female""","""english""",0.263888889,0,7,1,"[{""qNumber"":0,""personalFinanceQuestion"":""In general, how knowledgable would you say you are about personal finance?"",""response"":""7"",""rt"":4104},{""qNumber"":1,""personalFinanceQuestion"":""How would you rate your general knowledge of personal finance compared to the average American?"",""response"":""7"",""rt"":2911},{""qNumber"":2,""financeTerm"":""pre-rated stocks"",""response"":""1"",""rt"":3482},{""qNumber"":3,""financeTerm"":""fixed-rate deduction"",""response"":""1"",""rt"":1678},{""qNumber"":4,""financeTerm"":""home equity"",""response"":""1"",""rt"":2263},{""qNumber"":5,""financeTerm"":""fixed-rate mortgage"",""response"":""1"",""rt"":7339},{""qNumber"":6,""financeTerm"":""stock options"",""response"":""2"",""rt"":2201},{""qNumber"":7,""financeTerm"":""retirement"",""response"":""4"",""rt"":2397},{""qNumber"":8,""financeTerm"":""revolving credit"",""response"":""1"",""rt"":2290},{""qNumber"":9,""financeTerm"":""inflation"",""response"":""4"",""rt"":2674},{""qNumber"":10,""financeTerm"":""whole life insurance"",""response"":""2"",""rt"":15274},{""qNumber"":11,""financeTerm"":""vesting"",""response"":""1"",""rt"":1804},{""qNumber"":12,""financeTerm"":""Roth IRA"",""response"":""2"",""rt"":2849},{""qNumber"":13,""financeTerm"":""private equity fund"",""response"":""1"",""rt"":15441},{""qNumber"":14,""financeTerm"":""annualized credit"",""response"":""1"",""rt"":1772},{""qNumber"":15,""financeTerm"":""tax bracket"",""response"":""5"",""rt"":2166},{""qNumber"":16,""financeTerm"":""interest rate"",""response"":""7"",""rt"":2083}]","""white""","""feb6""",NA,NA
"3UOMW19E6D6QTJIZ26EA4X8ENR7C5R","3ML4SXAKAKMAAS1OKP1CQ90QZ4C9BF","5 minutes to answer a quick survey about finance","Quick research survey on finance, total time ~5 minutes","survey, research, science","$0.45 ","Wed Mar 09 14:58:19 PST 2016",50,"BatchId:2303798;",3600,3600,"Wed Mar 16 15:58:19 PDT 2016",NA,NA,"anon-23","Approved","Wed Mar 09 14:58:46 PST 2016","Wed Mar 09 15:06:00 PST 2016","Wed Mar 09 16:06:00 PST 2016","2016-03-10 00:10:27 UTC",NA,NA,434,"100% (2/2)","100% (2/2)","100% (2/2)","""More+than+102""","""Less""","""Rise""","""True""","""False""",4,0.694444444,"""36""","""""","""female""","""English""",0.805555556,0.111111111,3.5,0,"[{""qNumber"":0,""financeTerm"":""home equity"",""response"":""7"",""rt"":2809},{""qNumber"":1,""financeTerm"":""retirement"",""response"":""7"",""rt"":1835},{""qNumber"":2,""financeTerm"":""annualized credit"",""response"":""2"",""rt"":4195},{""qNumber"":3,""financeTerm"":""private equity fund"",""response"":""2"",""rt"":1843},{""qNumber"":4,""financeTerm"":""tax bracket"",""response"":""7"",""rt"":2308},{""qNumber"":5,""financeTerm"":""inflation"",""response"":""7"",""rt"":1506},{""qNumber"":6,""financeTerm"":""fixed-rate deduction"",""response"":""2"",""rt"":4214},{""qNumber"":7,""financeTerm"":""interest rate"",""response"":""7"",""rt"":2063},{""qNumber"":8,""financeTerm"":""pre-rated stocks"",""response"":""1"",""rt"":1827},{""qNumber"":9,""financeTerm"":""Roth IRA"",""response"":""5"",""rt"":1822},{""qNumber"":10,""financeTerm"":""vesting"",""response"":""4"",""rt"":1485},{""qNumber"":11,""financeTerm"":""stock options"",""response"":""5"",""rt"":1689},{""qNumber"":12,""financeTerm"":""fixed-rate mortgage"",""response"":""7"",""rt"":2179},{""qNumber"":13,""financeTerm"":""revolving credit"",""response"":""7"",""rt"":1782},{""qNumber"":14,""financeTerm"":""whole life insurance"",""response"":""5"",""rt"":2143},{""qNumber"":15,""personalFinanceQuestion"":""In general, how knowledgable would you say you are about personal finance?"",""response"":""3"",""rt"":4360},{""qNumber"":16,""personalFinanceQuestion"":""How would you rate your general knowledge of personal finance compared to the average American?"",""response"":""4"",""rt"":6382}]","""black""","""feb6""",NA,NA
"3UOMW19E6D6QTJIZ26EA4X8ENR7C5R","3ML4SXAKAKMAAS1OKP1CQ90QZ4C9BF","5 minutes to answer a quick survey about finance","Quick research survey on finance, total time ~5 minutes","survey, research, science","$0.45 ","Wed Mar 09 14:58:19 PST 2016",50,"BatchId:2303798;",3600,3600,"Wed Mar 16 15:58:19 PDT 2016",NA,NA,"anon-24","Approved","Wed Mar 09 14:58:47 PST 2016","Wed Mar 09 15:06:05 PST 2016","Wed Mar 09 16:06:05 PST 2016","2016-03-10 00:10:27 UTC",NA,NA,438,"100% (3/3)","100% (3/3)","100% (3/3)","""More+than+102""","""Less""","""Don't+know""","""True""","""False""",4,0.486111111,"""37""","""n%2Fa""","""female""","""english""",0.763888889,0.277777778,5,0,"[{""qNumber"":0,""financeTerm"":""inflation"",""response"":""6"",""rt"":2702},{""qNumber"":1,""financeTerm"":""fixed-rate mortgage"",""response"":""7"",""rt"":2409},{""qNumber"":2,""financeTerm"":""stock options"",""response"":""4"",""rt"":2449},{""qNumber"":3,""financeTerm"":""vesting"",""response"":""4"",""rt"":2024},{""qNumber"":4,""financeTerm"":""whole life insurance"",""response"":""5"",""rt"":3192},{""qNumber"":5,""financeTerm"":""revolving credit"",""response"":""7"",""rt"":2781},{""qNumber"":6,""financeTerm"":""annualized credit"",""response"":""4"",""rt"":2129},{""qNumber"":7,""financeTerm"":""pre-rated stocks"",""response"":""2"",""rt"":1881},{""qNumber"":8,""financeTerm"":""retirement"",""response"":""7"",""rt"":1984},{""qNumber"":9,""financeTerm"":""home equity"",""response"":""6"",""rt"":1961},{""qNumber"":10,""financeTerm"":""tax bracket"",""response"":""6"",""rt"":2597},{""qNumber"":11,""financeTerm"":""interest rate"",""response"":""7"",""rt"":2466},{""qNumber"":12,""financeTerm"":""Roth IRA"",""response"":""6"",""rt"":2032},{""qNumber"":13,""financeTerm"":""fixed-rate deduction"",""response"":""2"",""rt"":2729},{""qNumber"":14,""financeTerm"":""private equity fund"",""response"":""2"",""rt"":1785},{""qNumber"":15,""personalFinanceQuestion"":""In general, how knowledgable would you say you are about personal finance?"",""response"":""5"",""rt"":3173},{""qNumber"":16,""personalFinanceQuestion"":""How would you rate your general knowledge of personal finance compared to the average American?"",""response"":""5"",""rt"":3701}]","""white""","""feb6""",NA,NA
"3UOMW19E6D6QTJIZ26EA4X8ENR7C5R","3ML4SXAKAKMAAS1OKP1CQ90QZ4C9BF","5 minutes to answer a quick survey about finance","Quick research survey on finance, total time ~5 minutes","survey, research, science","$0.45 ","Wed Mar 09 14:58:19 PST 2016",50,"BatchId:2303798;",3600,3600,"Wed Mar 16 15:58:19 PDT 2016",NA,NA,"anon-25","Approved","Wed Mar 09 14:59:02 PST 2016","Wed Mar 09 15:06:23 PST 2016","Wed Mar 09 16:06:23 PST 2016","2016-03-10 00:10:27 UTC",NA,NA,441,"100% (2/2)","100% (2/2)","100% (2/2)","""More+than+102""","""Less""","""Don't+know""","""True""","""Don't+know""",3,0.444444444,"""36""","""""","""male""","""english""",0.444444444,0,4.5,1,"[{""qNumber"":0,""personalFinanceQuestion"":""In general, how knowledgable would you say you are about personal finance?"",""response"":""4"",""rt"":3163},{""qNumber"":1,""personalFinanceQuestion"":""How would you rate your general knowledge of personal finance compared to the average American?"",""response"":""5"",""rt"":2642},{""qNumber"":2,""financeTerm"":""Roth IRA"",""response"":""1"",""rt"":2571},{""qNumber"":3,""financeTerm"":""annualized credit"",""response"":""1"",""rt"":1499},{""qNumber"":4,""financeTerm"":""interest rate"",""response"":""7"",""rt"":2541},{""qNumber"":5,""financeTerm"":""private equity fund"",""response"":""1"",""rt"":1659},{""qNumber"":6,""financeTerm"":""pre-rated stocks"",""response"":""1"",""rt"":1452},{""qNumber"":7,""financeTerm"":""revolving credit"",""response"":""5"",""rt"":2828},{""qNumber"":8,""financeTerm"":""vesting"",""response"":""1"",""rt"":1366},{""qNumber"":9,""financeTerm"":""whole life insurance"",""response"":""2"",""rt"":2272},{""qNumber"":10,""financeTerm"":""retirement"",""response"":""6"",""rt"":3824},{""qNumber"":11,""financeTerm"":""tax bracket"",""response"":""7"",""rt"":1698},{""qNumber"":12,""financeTerm"":""fixed-rate deduction"",""response"":""1"",""rt"":1427},{""qNumber"":13,""financeTerm"":""inflation"",""response"":""5"",""rt"":1717},{""qNumber"":14,""financeTerm"":""home equity"",""response"":""4"",""rt"":1536},{""qNumber"":15,""financeTerm"":""fixed-rate mortgage"",""response"":""3"",""rt"":3816},{""qNumber"":16,""financeTerm"":""stock options"",""response"":""2"",""rt"":2502}]","""white""","""feb6""",NA,NA
"3UOMW19E6D6QTJIZ26EA4X8ENR7C5R","3ML4SXAKAKMAAS1OKP1CQ90QZ4C9BF","5 minutes to answer a quick survey about finance","Quick research survey on finance, total time ~5 minutes","survey, research, science","$0.45 ","Wed Mar 09 14:58:19 PST 2016",50,"BatchId:2303798;",3600,3600,"Wed Mar 16 15:58:19 PDT 2016",NA,NA,"anon-26","Approved","Wed Mar 09 14:58:44 PST 2016","Wed Mar 09 15:06:48 PST 2016","Wed Mar 09 16:06:48 PST 2016","2016-03-10 00:10:27 UTC",NA,NA,484,"100% (2/2)","100% (2/2)","100% (2/2)","""More+than+102""","""Less""","""Rise""","""True""","""False""",4,0.097222222,"""20""","""""","""male""","""english""",0.541666667,0.444444444,4.5,0,"[{""qNumber"":0,""financeTerm"":""fixed-rate deduction"",""response"":""3"",""rt"":5590},{""qNumber"":1,""financeTerm"":""retirement"",""response"":""5"",""rt"":1994},{""qNumber"":2,""financeTerm"":""annualized credit"",""response"":""4"",""rt"":1063},{""qNumber"":3,""financeTerm"":""Roth IRA"",""response"":""4"",""rt"":1143},{""qNumber"":4,""financeTerm"":""inflation"",""response"":""6"",""rt"":3153},{""qNumber"":5,""financeTerm"":""stock options"",""response"":""4"",""rt"":1041},{""qNumber"":6,""financeTerm"":""home equity"",""response"":""3"",""rt"":906},{""qNumber"":7,""financeTerm"":""interest rate"",""response"":""4"",""rt"":2094},{""qNumber"":8,""financeTerm"":""vesting"",""response"":""5"",""rt"":1739},{""qNumber"":9,""financeTerm"":""pre-rated stocks"",""response"":""4"",""rt"":1251},{""qNumber"":10,""financeTerm"":""whole life insurance"",""response"":""4"",""rt"":988},{""qNumber"":11,""financeTerm"":""fixed-rate mortgage"",""response"":""4"",""rt"":1350},{""qNumber"":12,""financeTerm"":""private equity fund"",""response"":""3"",""rt"":1078},{""qNumber"":13,""financeTerm"":""revolving credit"",""response"":""5"",""rt"":1139},{""qNumber"":14,""financeTerm"":""tax bracket"",""response"":""4"",""rt"":821},{""qNumber"":15,""personalFinanceQuestion"":""In general, how knowledgable would you say you are about personal finance?"",""response"":""5"",""rt"":1959},{""qNumber"":16,""personalFinanceQuestion"":""How would you rate your general knowledge of personal finance compared to the average American?"",""response"":""4"",""rt"":1919}]","""white""","""feb6""",NA,NA
"3UOMW19E6D6QTJIZ26EA4X8ENR7C5R","3ML4SXAKAKMAAS1OKP1CQ90QZ4C9BF","5 minutes to answer a quick survey about finance","Quick research survey on finance, total time ~5 minutes","survey, research, science","$0.45 ","Wed Mar 09 14:58:19 PST 2016",50,"BatchId:2303798;",3600,3600,"Wed Mar 16 15:58:19 PDT 2016",NA,NA,"anon-27","Approved","Wed Mar 09 14:58:57 PST 2016","Wed Mar 09 15:07:02 PST 2016","Wed Mar 09 16:07:02 PST 2016","2016-03-10 00:10:27 UTC",NA,NA,485,"100% (2/2)","100% (2/2)","100% (2/2)","""More+than+102""","""Less""","""Fall""","""True""","""False""",5,0.291666667,"""36""","""""","""male""","""English""",0.847222222,0.555555556,6.5,0,"[{""qNumber"":0,""financeTerm"":""fixed-rate mortgage"",""response"":""6"",""rt"":2443},{""qNumber"":1,""financeTerm"":""interest rate"",""response"":""7"",""rt"":1957},{""qNumber"":2,""financeTerm"":""tax bracket"",""response"":""7"",""rt"":7032},{""qNumber"":3,""financeTerm"":""vesting"",""response"":""5"",""rt"":2377},{""qNumber"":4,""financeTerm"":""private equity fund"",""response"":""5"",""rt"":2746},{""qNumber"":5,""financeTerm"":""home equity"",""response"":""7"",""rt"":1742},{""qNumber"":6,""financeTerm"":""whole life insurance"",""response"":""3"",""rt"":2633},{""qNumber"":7,""financeTerm"":""pre-rated stocks"",""response"":""3"",""rt"":3201},{""qNumber"":8,""financeTerm"":""revolving credit"",""response"":""7"",""rt"":3498},{""qNumber"":9,""financeTerm"":""retirement"",""response"":""7"",""rt"":2206},{""qNumber"":10,""financeTerm"":""inflation"",""response"":""7"",""rt"":1449},{""qNumber"":11,""financeTerm"":""stock options"",""response"":""5"",""rt"":2576},{""qNumber"":12,""financeTerm"":""Roth IRA"",""response"":""7"",""rt"":1240},{""qNumber"":13,""financeTerm"":""annualized credit"",""response"":""4"",""rt"":1945},{""qNumber"":14,""financeTerm"":""fixed-rate deduction"",""response"":""6"",""rt"":2089},{""qNumber"":15,""personalFinanceQuestion"":""In general, how knowledgable would you say you are about personal finance?"",""response"":""6"",""rt"":2456},{""qNumber"":16,""personalFinanceQuestion"":""How would you rate your general knowledge of personal finance compared to the average American?"",""response"":""7"",""rt"":2511}]","""asian""","""feb6""",NA,NA
"3UOMW19E6D6QTJIZ26EA4X8ENR7C5R","3ML4SXAKAKMAAS1OKP1CQ90QZ4C9BF","5 minutes to answer a quick survey about finance","Quick research survey on finance, total time ~5 minutes","survey, research, science","$0.45 ","Wed Mar 09 14:58:19 PST 2016",50,"BatchId:2303798;",3600,3600,"Wed Mar 16 15:58:19 PDT 2016",NA,NA,"anon-28","Approved","Wed Mar 09 14:58:52 PST 2016","Wed Mar 09 15:07:24 PST 2016","Wed Mar 09 16:07:24 PST 2016","2016-03-10 00:10:27 UTC",NA,NA,512,"100% (3/3)","100% (2/2)","100% (2/2)","""More+than+102""","""Less""","""Don't+know""","""True""","""False""",4,0.166666667,"""""","""""","""male""","""English""",0.5,0.333333333,3.5,0,"[{""qNumber"":0,""financeTerm"":""stock options"",""response"":""3"",""rt"":3197},{""qNumber"":1,""financeTerm"":""private equity fund"",""response"":""2"",""rt"":2444},{""qNumber"":2,""financeTerm"":""Roth IRA"",""response"":""3"",""rt"":3186},{""qNumber"":3,""financeTerm"":""inflation"",""response"":""6"",""rt"":2361},{""qNumber"":4,""financeTerm"":""interest rate"",""response"":""6"",""rt"":2232},{""qNumber"":5,""financeTerm"":""tax bracket"",""response"":""5"",""rt"":2334},{""qNumber"":6,""financeTerm"":""fixed-rate mortgage"",""response"":""4"",""rt"":4087},{""qNumber"":7,""financeTerm"":""fixed-rate deduction"",""response"":""2"",""rt"":2509},{""qNumber"":8,""financeTerm"":""annualized credit"",""response"":""6"",""rt"":3064},{""qNumber"":9,""financeTerm"":""vesting"",""response"":""1"",""rt"":3625},{""qNumber"":10,""financeTerm"":""whole life insurance"",""response"":""5"",""rt"":4351},{""qNumber"":11,""financeTerm"":""home equity"",""response"":""4"",""rt"":2586},{""qNumber"":12,""financeTerm"":""pre-rated stocks"",""response"":""1"",""rt"":2932},{""qNumber"":13,""financeTerm"":""revolving credit"",""response"":""2"",""rt"":3450},{""qNumber"":14,""financeTerm"":""retirement"",""response"":""7"",""rt"":2832},{""qNumber"":15,""personalFinanceQuestion"":""In general, how knowledgable would you say you are about personal finance?"",""response"":""4"",""rt"":5174},{""qNumber"":16,""personalFinanceQuestion"":""How would you rate your general knowledge of personal finance compared to the average American?"",""response"":""3"",""rt"":7252}]","""white""","""feb6""",NA,NA
"3UOMW19E6D6QTJIZ26EA4X8ENR7C5R","3ML4SXAKAKMAAS1OKP1CQ90QZ4C9BF","5 minutes to answer a quick survey about finance","Quick research survey on finance, total time ~5 minutes","survey, research, science","$0.45 ","Wed Mar 09 14:58:19 PST 2016",50,"BatchId:2303798;",3600,3600,"Wed Mar 16 15:58:19 PDT 2016",NA,NA,"anon-29","Approved","Wed Mar 09 14:58:47 PST 2016","Wed Mar 09 15:08:08 PST 2016","Wed Mar 09 16:08:08 PST 2016","2016-03-10 00:10:28 UTC",NA,NA,561,"100% (2/2)","100% (2/2)","100% (2/2)","""More+than+102""","""Less""","""Don't+know""","""True""","""True""",3,0.027777778,"""21""","""""","""male""","""English""",0.305555556,0.277777778,2.5,0,"[{""qNumber"":0,""financeTerm"":""revolving credit"",""response"":""3"",""rt"":3758},{""qNumber"":1,""financeTerm"":""stock options"",""response"":""1"",""rt"":3773},{""qNumber"":2,""financeTerm"":""tax bracket"",""response"":""1"",""rt"":2965},{""qNumber"":3,""financeTerm"":""interest rate"",""response"":""5"",""rt"":2918},{""qNumber"":4,""financeTerm"":""vesting"",""response"":""3"",""rt"":3480},{""qNumber"":5,""financeTerm"":""inflation"",""response"":""5"",""rt"":2535},{""qNumber"":6,""financeTerm"":""home equity"",""response"":""2"",""rt"":2801},{""qNumber"":7,""financeTerm"":""pre-rated stocks"",""response"":""1"",""rt"":2867},{""qNumber"":8,""financeTerm"":""private equity fund"",""response"":""1"",""rt"":2071},{""qNumber"":9,""financeTerm"":""Roth IRA"",""response"":""1"",""rt"":1558},{""qNumber"":10,""financeTerm"":""fixed-rate mortgage"",""response"":""2"",""rt"":1778},{""qNumber"":11,""financeTerm"":""retirement"",""response"":""7"",""rt"":2043},{""qNumber"":12,""financeTerm"":""whole life insurance"",""response"":""3"",""rt"":2562},{""qNumber"":13,""financeTerm"":""fixed-rate deduction"",""response"":""2"",""rt"":2289},{""qNumber"":14,""financeTerm"":""annualized credit"",""response"":""5"",""rt"":3727},{""qNumber"":15,""personalFinanceQuestion"":""In general, how knowledgable would you say you are about personal finance?"",""response"":""2"",""rt"":4961},{""qNumber"":16,""personalFinanceQuestion"":""How would you rate your general knowledge of personal finance compared to the average American?"",""response"":""3"",""rt"":19468}]","""black""","""feb6""",NA,NA
"3UOMW19E6D6QTJIZ26EA4X8ENR7C5R","3ML4SXAKAKMAAS1OKP1CQ90QZ4C9BF","5 minutes to answer a quick survey about finance","Quick research survey on finance, total time ~5 minutes","survey, research, science","$0.45 ","Wed Mar 09 14:58:19 PST 2016",50,"BatchId:2303798;",3600,3600,"Wed Mar 16 15:58:19 PDT 2016",NA,NA,"anon-30","Approved","Wed Mar 09 14:58:42 PST 2016","Wed Mar 09 15:08:04 PST 2016","Wed Mar 09 16:08:04 PST 2016","2016-03-10 00:10:28 UTC",NA,NA,562,"100% (3/3)","100% (2/2)","100% (2/2)","""More+than+102""","""Less""","""Don't+know""","""True""","""False""",4,0.486111111,"""42""","""Thanks!""","""female""","""English""",0.819444444,0.333333333,5.5,0,"[{""qNumber"":0,""financeTerm"":""interest rate"",""response"":""7"",""rt"":32300},{""qNumber"":1,""financeTerm"":""retirement"",""response"":""6"",""rt"":1946},{""qNumber"":2,""financeTerm"":""stock options"",""response"":""5"",""rt"":2943},{""qNumber"":3,""financeTerm"":""tax bracket"",""response"":""7"",""rt"":1822},{""qNumber"":4,""financeTerm"":""fixed-rate deduction"",""response"":""4"",""rt"":3256},{""qNumber"":5,""financeTerm"":""private equity fund"",""response"":""2"",""rt"":2352},{""qNumber"":6,""financeTerm"":""Roth IRA"",""response"":""5"",""rt"":1833},{""qNumber"":7,""financeTerm"":""inflation"",""response"":""7"",""rt"":1703},{""qNumber"":8,""financeTerm"":""pre-rated stocks"",""response"":""1"",""rt"":1808},{""qNumber"":9,""financeTerm"":""home equity"",""response"":""7"",""rt"":5128},{""qNumber"":10,""financeTerm"":""revolving credit"",""response"":""7"",""rt"":3596},{""qNumber"":11,""financeTerm"":""annualized credit"",""response"":""4"",""rt"":1732},{""qNumber"":12,""financeTerm"":""fixed-rate mortgage"",""response"":""7"",""rt"":1903},{""qNumber"":13,""financeTerm"":""vesting"",""response"":""6"",""rt"":1985},{""qNumber"":14,""financeTerm"":""whole life insurance"",""response"":""5"",""rt"":1656},{""qNumber"":15,""personalFinanceQuestion"":""In general, how knowledgable would you say you are about personal finance?"",""response"":""6"",""rt"":2487},{""qNumber"":16,""personalFinanceQuestion"":""How would you rate your general knowledge of personal finance compared to the average American?"",""response"":""5"",""rt"":1904}]","""white""","""feb6""",NA,NA
"3UOMW19E6D6QTJIZ26EA4X8ENR7C5R","3ML4SXAKAKMAAS1OKP1CQ90QZ4C9BF","5 minutes to answer a quick survey about finance","Quick research survey on finance, total time ~5 minutes","survey, research, science","$0.45 ","Wed Mar 09 14:58:19 PST 2016",50,"BatchId:2303798;",3600,3600,"Wed Mar 16 15:58:19 PDT 2016",NA,NA,"anon-31","Approved","Wed Mar 09 14:58:51 PST 2016","Wed Mar 09 15:08:27 PST 2016","Wed Mar 09 16:08:27 PST 2016","2016-03-10 00:10:28 UTC",NA,NA,576,"100% (2/2)","100% (2/2)","100% (2/2)","""More+than+102""","""More""","""Rise""","""True""","""True""",2,0.236111111,"""27""","""""","""female""","""English""",0.291666667,0.055555556,1,1,"[{""qNumber"":0,""personalFinanceQuestion"":""In general, how knowledgable would you say you are about personal finance?"",""response"":""1"",""rt"":2837},{""qNumber"":1,""personalFinanceQuestion"":""How would you rate your general knowledge of personal finance compared to the average American?"",""response"":""1"",""rt"":2372},{""qNumber"":2,""financeTerm"":""whole life insurance"",""response"":""3"",""rt"":3461},{""qNumber"":3,""financeTerm"":""inflation"",""response"":""3"",""rt"":2661},{""qNumber"":4,""financeTerm"":""interest rate"",""response"":""4"",""rt"":1349},{""qNumber"":5,""financeTerm"":""fixed-rate deduction"",""response"":""2"",""rt"":1552},{""qNumber"":6,""financeTerm"":""retirement"",""response"":""5"",""rt"":2070},{""qNumber"":7,""financeTerm"":""vesting"",""response"":""1"",""rt"":1901},{""qNumber"":8,""financeTerm"":""annualized credit"",""response"":""1"",""rt"":2982},{""qNumber"":9,""financeTerm"":""private equity fund"",""response"":""1"",""rt"":4500},{""qNumber"":10,""financeTerm"":""home equity"",""response"":""1"",""rt"":1462},{""qNumber"":11,""financeTerm"":""revolving credit"",""response"":""1"",""rt"":1406},{""qNumber"":12,""financeTerm"":""fixed-rate mortgage"",""response"":""3"",""rt"":1283},{""qNumber"":13,""financeTerm"":""Roth IRA"",""response"":""1"",""rt"":1204},{""qNumber"":14,""financeTerm"":""stock options"",""response"":""4"",""rt"":1451},{""qNumber"":15,""financeTerm"":""tax bracket"",""response"":""6"",""rt"":1980},{""qNumber"":16,""financeTerm"":""pre-rated stocks"",""response"":""1"",""rt"":1137}]","""white""","""feb6""",NA,NA
"3UOMW19E6D6QTJIZ26EA4X8ENR7C5R","3ML4SXAKAKMAAS1OKP1CQ90QZ4C9BF","5 minutes to answer a quick survey about finance","Quick research survey on finance, total time ~5 minutes","survey, research, science","$0.45 ","Wed Mar 09 14:58:19 PST 2016",50,"BatchId:2303798;",3600,3600,"Wed Mar 16 15:58:19 PDT 2016",NA,NA,"anon-32","Approved","Wed Mar 09 15:03:03 PST 2016","Wed Mar 09 15:12:46 PST 2016","Wed Mar 09 16:12:46 PST 2016","Wed Mar 09 16:14:27 PST 2016",NA,NA,583,"83% (5/6)","100% (2/2)","100% (2/2)","""More+than+102""","""Less""","""Fall""","""True""","""False""",5,0.375,"""58""","""""","""female""","""English""",0.986111111,0.611111111,6,1,"[{""qNumber"":0,""personalFinanceQuestion"":""In general, how knowledgable would you say you are about personal finance?"",""response"":""6"",""rt"":7460},{""qNumber"":1,""personalFinanceQuestion"":""How would you rate your general knowledge of personal finance compared to the average American?"",""response"":""6"",""rt"":7545},{""qNumber"":2,""financeTerm"":""annualized credit"",""response"":""6"",""rt"":5916},{""qNumber"":3,""financeTerm"":""fixed-rate mortgage"",""response"":""7"",""rt"":3289},{""qNumber"":4,""financeTerm"":""stock options"",""response"":""7"",""rt"":3804},{""qNumber"":5,""financeTerm"":""revolving credit"",""response"":""7"",""rt"":2951},{""qNumber"":6,""financeTerm"":""fixed-rate deduction"",""response"":""4"",""rt"":4739},{""qNumber"":7,""financeTerm"":""vesting"",""response"":""7"",""rt"":3089},{""qNumber"":8,""financeTerm"":""retirement"",""response"":""7"",""rt"":2755},{""qNumber"":9,""financeTerm"":""Roth IRA"",""response"":""7"",""rt"":2271},{""qNumber"":10,""financeTerm"":""inflation"",""response"":""7"",""rt"":1981},{""qNumber"":11,""financeTerm"":""interest rate"",""response"":""7"",""rt"":2254},{""qNumber"":12,""financeTerm"":""tax bracket"",""response"":""7"",""rt"":7046},{""qNumber"":13,""financeTerm"":""whole life insurance"",""response"":""7"",""rt"":24033},{""qNumber"":14,""financeTerm"":""private equity fund"",""response"":""6"",""rt"":3529},{""qNumber"":15,""financeTerm"":""home equity"",""response"":""7"",""rt"":2253},{""qNumber"":16,""financeTerm"":""pre-rated stocks"",""response"":""4"",""rt"":4572}]","""asian""","""feb6""",NA,NA
